"substrate","od_wave","set","plate","well","tp","sheet","od","sample","evolved","population","blank","sd_blank","od_cor","time"
"alpha-keto butyric acid",600,"set_2",6,"G_7","T1","Sheet1",0.042,"17","with_community","wt-b5",0.0395,0.00131425748134554,0.0025,1
"alpha-keto butyric acid",600,"set_2",11,"G_7","T5","Sheet1",0.061,"32","without_community","wt-2",0.0395,0.00131425748134554,0.0215,5
"alpha-keto butyric acid",600,"set_1",1,"G_3","T2","Sheet1",0.114,"1","with_community","wt-b1",0.0395,0.00131425748134554,0.0745,2
"alpha-keto butyric acid",600,"set_1",9,"G_3","T6","Sheet1",0.046,"25","without_community","wt-1",0.0395,0.00131425748134554,0.0065,6
"alpha-keto butyric acid",600,"set_1",15,"G_3","T5","Sheet1",0.048,"43","without_community","wt-5",0.0395,0.00131425748134554,0.0085,5
"alpha-keto butyric acid",600,"set_2",18,"G_7","T2","Sheet1",0.045,"anc5","ancestor","ancestor",0.0395,0.00131425748134554,0.0055,2
"alpha-keto butyric acid",600,"set_2",5,"G_7","T1","Sheet1",0.041,"14","with_community","wt-b4",0.0395,0.00131425748134554,0.0015,1
"alpha-keto butyric acid",600,"set_1",2,"G_3","T5","Sheet1",0.051,"4","with_community","wt-b1",0.0395,0.00131425748134554,0.0115,5
"alpha-keto butyric acid",600,"set_3",3,"G_11","T6","Sheet1",0.047,"9","with_community","wt-b3",0.0395,0.00131425748134554,0.0075,6
"alpha-keto butyric acid",600,"set_1",9,"G_3","T5","Sheet1",0.047,"25","without_community","wt-1",0.0395,0.00131425748134554,0.0075,5
"alpha-keto butyric acid",600,"set_3",5,"G_11","T1","Sheet1",0.042,"15","with_community","wt-b4",0.0395,0.00131425748134554,0.0025,1
"alpha-keto butyric acid",600,"set_1",3,"G_3","T6","Sheet1",0.048,"7","with_community","wt-b2",0.0395,0.00131425748134554,0.0085,6
"alpha-keto butyric acid",600,"set_1",7,"G_3","T2","Sheet1",0.122,"19","with_community","wt-b5",0.0395,0.00131425748134554,0.0825,2
"alpha-keto butyric acid",600,"set_3",14,"G_11","T3","Sheet1",0.045,"42","without_community","wt-5",0.0395,0.00131425748134554,0.0055,3
"alpha-keto butyric acid",600,"set_3",10,"G_11","T5","Sheet1",0.046,"30","without_community","wt-2",0.0395,0.00131425748134554,0.0065,5
"alpha-keto butyric acid",600,"set_1",4,"G_3","T5","Sheet1",0.047,"10","with_community","wt-b3",0.0395,0.00131425748134554,0.0075,5
"alpha-keto butyric acid",600,"set_1",6,"G_3","T5","Sheet1",0.047,"16","with_community","wt-b4",0.0395,0.00131425748134554,0.0075,5
"alpha-keto butyric acid",600,"set_1",2,"G_3","T6","Sheet1",0.05,"4","with_community","wt-b1",0.0395,0.00131425748134554,0.0105,6
"alpha-keto butyric acid",600,"set_3",15,"G_11","T2","Sheet1",0.041,"45","without_community","wt-6",0.0395,0.00131425748134554,0.0015,2
"alpha-keto butyric acid",600,"set_2",10,"G_7","T1","Sheet1",0.042,"29","without_community","wt-2",0.0395,0.00131425748134554,0.0025,1
"alpha-keto butyric acid",600,"set_2",17,"G_7","T2","Sheet1",0.045,"anc2","ancestor","ancestor",0.0395,0.00131425748134554,0.0055,2
"alpha-keto butyric acid",600,"set_1",5,"G_3","T4","Sheet1",0.074,"13","with_community","wt-b4",0.0395,0.00131425748134554,0.0345,4
"alpha-keto butyric acid",600,"set_3",9,"G_11","T2","Sheet1",0.048,"27","without_community","wt-1",0.0395,0.00131425748134554,0.0085,2
"alpha-keto butyric acid",600,"set_3",11,"G_11","T4","Sheet1",0.041,"33","without_community","wt-3",0.0395,0.00131425748134554,0.0015,4
"alpha-keto butyric acid",600,"set_3",3,"G_11","T4","Sheet1",0.047,"9","with_community","wt-b3",0.0395,0.00131425748134554,0.0075,4
"alpha-keto butyric acid",600,"set_1",10,"G_3","T1","Sheet1",0.045,"28","without_community","wt-1",0.0395,0.00131425748134554,0.0055,1
"alpha-keto butyric acid",600,"set_1",6,"G_3","T2","Sheet1",0.045,"16","with_community","wt-b4",0.0395,0.00131425748134554,0.0055,2
"alpha-keto butyric acid",600,"set_3",7,"G_11","T6","Sheet1",0.049,"21","with_community","wt-b6",0.0395,0.00131425748134554,0.0095,6
"alpha-keto butyric acid",600,"set_3",3,"G_11","T3","Sheet1",0.048,"9","with_community","wt-b3",0.0395,0.00131425748134554,0.0085,3
"alpha-keto butyric acid",600,"set_1",13,"G_3","T3","Sheet1",0.151,"37","without_community","wt-4",0.0395,0.00131425748134554,0.1115,3
"alpha-keto butyric acid",600,"set_3",6,"G_11","T5","Sheet1",0.046,"18","with_community","wt-b5",0.0395,0.00131425748134554,0.0065,5
"alpha-keto butyric acid",600,"set_3",14,"G_11","T4","Sheet1",0.045,"42","without_community","wt-5",0.0395,0.00131425748134554,0.0055,4
"alpha-keto butyric acid",600,"set_2",18,"G_7","T4","Sheet1",0.044,"anc5","ancestor","ancestor",0.0395,0.00131425748134554,0.0045,4
"alpha-keto butyric acid",600,"set_1",13,"G_3","T2","Sheet1",0.18,"37","without_community","wt-4",0.0395,0.00131425748134554,0.1405,2
"alpha-keto butyric acid",600,"set_1",18,"G_3","T6","Sheet1",0.051,"anc4","ancestor","ancestor",0.0395,0.00131425748134554,0.0115,6
"alpha-keto butyric acid",600,"set_1",9,"G_3","T2","Sheet1",0.047,"25","without_community","wt-1",0.0395,0.00131425748134554,0.0075,2
"alpha-keto butyric acid",600,"set_2",9,"G_7","T3","Sheet1",0.049,"26","without_community","wt-1",0.0395,0.00131425748134554,0.0095,3
"alpha-keto butyric acid",600,"set_3",1,"G_11","T2","Sheet1",0.045,"3","with_community","wt-b1",0.0395,0.00131425748134554,0.0055,2
"alpha-keto butyric acid",600,"set_2",14,"G_7","T1","Sheet1",0.042,"41","without_community","wt-5",0.0395,0.00131425748134554,0.0025,1
"alpha-keto butyric acid",600,"set_3",17,"G_11","T1","Sheet1",0.042,"anc3","ancestor","ancestor",0.0395,0.00131425748134554,0.0025,1
"alpha-keto butyric acid",600,"set_3",14,"G_11","T6","Sheet1",0.045,"42","without_community","wt-5",0.0395,0.00131425748134554,0.0055,6
"alpha-keto butyric acid",600,"set_3",2,"G_11","T1","Sheet1",0.048,"6","with_community","wt-b2",0.0395,0.00131425748134554,0.0085,1
"alpha-keto butyric acid",600,"set_2",8,"G_7","T2","Sheet1",0.046,"23","with_community","wt-b6",0.0395,0.00131425748134554,0.0065,2
"alpha-keto butyric acid",600,"set_3",15,"G_11","T4","Sheet1",0.041,"45","without_community","wt-6",0.0395,0.00131425748134554,0.0015,4
"alpha-keto butyric acid",600,"set_2",18,"G_7","T3","Sheet1",0.045,"anc5","ancestor","ancestor",0.0395,0.00131425748134554,0.0055,3
"alpha-keto butyric acid",600,"set_3",6,"G_11","T4","Sheet1",0.046,"18","with_community","wt-b5",0.0395,0.00131425748134554,0.0065,4
"alpha-keto butyric acid",600,"set_3",13,"G_11","T1","Sheet1",0.046,"39","without_community","wt-4",0.0395,0.00131425748134554,0.0065,1
"alpha-keto butyric acid",600,"set_3",15,"G_11","T1","Sheet1",0.041,"45","without_community","wt-6",0.0395,0.00131425748134554,0.0015,1
"alpha-keto butyric acid",600,"set_2",3,"G_7","T6","Sheet1",0.047,"8","with_community","wt-b2",0.0395,0.00131425748134554,0.0075,6
"alpha-keto butyric acid",600,"set_2",4,"G_7","T3","Sheet1",0.046,"11","with_community","wt-b3",0.0395,0.00131425748134554,0.0065,3
"alpha-keto butyric acid",600,"set_2",7,"G_7","T2","Sheet1",0.141,"20","with_community","wt-b5",0.0395,0.00131425748134554,0.1015,2
"alpha-keto butyric acid",600,"set_1",2,"G_3","T2","Sheet1",0.049,"4","with_community","wt-b1",0.0395,0.00131425748134554,0.0095,2
"alpha-keto butyric acid",600,"set_1",15,"G_3","T4","Sheet1",0.045,"43","without_community","wt-5",0.0395,0.00131425748134554,0.0055,4
"alpha-keto butyric acid",600,"set_1",16,"G_3","T5","Sheet1",0.045,"46","without_community","wt-6",0.0395,0.00131425748134554,0.0055,5
"alpha-keto butyric acid",600,"set_2",8,"G_7","T4","Sheet1",0.047,"23","with_community","wt-b6",0.0395,0.00131425748134554,0.0075,4
"alpha-keto butyric acid",600,"set_1",16,"G_3","T2","Sheet1",0.042,"46","without_community","wt-6",0.0395,0.00131425748134554,0.0025,2
"alpha-keto butyric acid",600,"set_3",17,"G_11","T2","Sheet1",0.045,"anc3","ancestor","ancestor",0.0395,0.00131425748134554,0.0055,2
"alpha-keto butyric acid",600,"set_1",18,"G_3","T3","Sheet1",0.052,"anc4","ancestor","ancestor",0.0395,0.00131425748134554,0.0125,3
"alpha-keto butyric acid",600,"set_2",17,"G_7","T6","Sheet1",0.047,"anc2","ancestor","ancestor",0.0395,0.00131425748134554,0.0075,6
"alpha-keto butyric acid",600,"set_1",7,"G_3","T6","Sheet1",0.05,"19","with_community","wt-b5",0.0395,0.00131425748134554,0.0105,6
"alpha-keto butyric acid",600,"set_2",1,"G_7","T5","Sheet1",0.07,"2","with_community","wt-b1",0.0395,0.00131425748134554,0.0305,5
"alpha-keto butyric acid",600,"set_1",11,"G_3","T1","Sheet1",0.092,"31","without_community","wt-2",0.0395,0.00131425748134554,0.0525,1
"alpha-keto butyric acid",600,"set_1",8,"G_3","T6","Sheet1",0.047,"22","with_community","wt-b6",0.0395,0.00131425748134554,0.0075,6
"alpha-keto butyric acid",600,"set_3",12,"G_11","T2","Sheet1",0.046,"36","without_community","wt-3",0.0395,0.00131425748134554,0.0065,2
"alpha-keto butyric acid",600,"set_2",1,"G_7","T4","Sheet1",0.069,"2","with_community","wt-b1",0.0395,0.00131425748134554,0.0295,4
"alpha-keto butyric acid",600,"set_3",9,"G_11","T5","Sheet1",0.048,"27","without_community","wt-1",0.0395,0.00131425748134554,0.0085,5
"alpha-keto butyric acid",600,"set_3",1,"G_11","T1","Sheet1",0.043,"3","with_community","wt-b1",0.0395,0.00131425748134554,0.0035,1
"alpha-keto butyric acid",600,"set_3",16,"G_11","T1","Sheet1",0.042,"48","without_community","wt-6",0.0395,0.00131425748134554,0.0025,1
"alpha-keto butyric acid",600,"set_3",6,"G_11","T1","Sheet1",0.043,"18","with_community","wt-b5",0.0395,0.00131425748134554,0.0035,1
"alpha-keto butyric acid",600,"set_2",16,"G_7","T6","Sheet1",0.045,"47","without_community","wt-6",0.0395,0.00131425748134554,0.0055,6
"alpha-keto butyric acid",600,"set_3",13,"G_11","T6","Sheet1",0.046,"39","without_community","wt-4",0.0395,0.00131425748134554,0.0065,6
"alpha-keto butyric acid",600,"set_1",12,"G_3","T6","Sheet1",0.114,"34","without_community","wt-3",0.0395,0.00131425748134554,0.0745,6
"alpha-keto butyric acid",600,"set_3",16,"G_11","T2","Sheet1",0.043,"48","without_community","wt-6",0.0395,0.00131425748134554,0.0035,2
"alpha-keto butyric acid",600,"set_1",4,"G_3","T4","Sheet1",0.045,"10","with_community","wt-b3",0.0395,0.00131425748134554,0.0055,4
"alpha-keto butyric acid",600,"set_1",10,"G_3","T4","Sheet1",0.048,"28","without_community","wt-1",0.0395,0.00131425748134554,0.0085,4
"alpha-keto butyric acid",600,"set_2",2,"G_7","T6","Sheet1",0.047,"5","with_community","wt-b2",0.0395,0.00131425748134554,0.0075,6
"alpha-keto butyric acid",600,"set_2",9,"G_7","T2","Sheet1",0.049,"26","without_community","wt-1",0.0395,0.00131425748134554,0.0095,2
"alpha-keto butyric acid",600,"set_1",3,"G_3","T2","Sheet1",0.085,"7","with_community","wt-b2",0.0395,0.00131425748134554,0.0455,2
"alpha-keto butyric acid",600,"set_2",7,"G_7","T6","Sheet1",0.112,"20","with_community","wt-b5",0.0395,0.00131425748134554,0.0725,6
"alpha-keto butyric acid",600,"set_2",2,"G_7","T2","Sheet1",0.046,"5","with_community","wt-b2",0.0395,0.00131425748134554,0.0065,2
"alpha-keto butyric acid",600,"set_3",12,"G_11","T4","Sheet1",0.046,"36","without_community","wt-3",0.0395,0.00131425748134554,0.0065,4
"alpha-keto butyric acid",600,"set_1",10,"G_3","T3","Sheet1",0.047,"28","without_community","wt-1",0.0395,0.00131425748134554,0.0075,3
"alpha-keto butyric acid",600,"set_3",3,"G_11","T2","Sheet1",0.059,"9","with_community","wt-b3",0.0395,0.00131425748134554,0.0195,2
"alpha-keto butyric acid",600,"set_2",7,"G_7","T1","Sheet1",0.12,"20","with_community","wt-b5",0.0395,0.00131425748134554,0.0805,1
"alpha-keto butyric acid",600,"set_1",3,"G_3","T3","Sheet1",0.078,"7","with_community","wt-b2",0.0395,0.00131425748134554,0.0385,3
"alpha-keto butyric acid",600,"set_3",2,"G_11","T4","Sheet1",0.051,"6","with_community","wt-b2",0.0395,0.00131425748134554,0.0115,4
"alpha-keto butyric acid",600,"set_2",6,"G_7","T5","Sheet1",0.046,"17","with_community","wt-b5",0.0395,0.00131425748134554,0.0065,5
"alpha-keto butyric acid",600,"set_2",5,"G_7","T6","Sheet1",0.044,"14","with_community","wt-b4",0.0395,0.00131425748134554,0.0045,6
"alpha-keto butyric acid",600,"set_3",9,"G_11","T6","Sheet1",0.048,"27","without_community","wt-1",0.0395,0.00131425748134554,0.0085,6
"alpha-keto butyric acid",600,"set_1",16,"G_3","T3","Sheet1",0.045,"46","without_community","wt-6",0.0395,0.00131425748134554,0.0055,3
"alpha-keto butyric acid",600,"set_3",10,"G_11","T2","Sheet1",0.046,"30","without_community","wt-2",0.0395,0.00131425748134554,0.0065,2
"alpha-keto butyric acid",600,"set_1",12,"G_3","T3","Sheet1",0.12,"34","without_community","wt-3",0.0395,0.00131425748134554,0.0805,3
"alpha-keto butyric acid",600,"set_2",6,"G_7","T4","Sheet1",0.045,"17","with_community","wt-b5",0.0395,0.00131425748134554,0.0055,4
"alpha-keto butyric acid",600,"set_2",3,"G_7","T5","Sheet1",0.048,"8","with_community","wt-b2",0.0395,0.00131425748134554,0.0085,5
"alpha-keto butyric acid",600,"set_1",3,"G_3","T1","Sheet1",0.157,"7","with_community","wt-b2",0.0395,0.00131425748134554,0.1175,1
"alpha-keto butyric acid",600,"set_3",3,"G_11","T1","Sheet1",0.088,"9","with_community","wt-b3",0.0395,0.00131425748134554,0.0485,1
"alpha-keto butyric acid",600,"set_2",8,"G_7","T6","Sheet1",0.047,"23","with_community","wt-b6",0.0395,0.00131425748134554,0.0075,6
"alpha-keto butyric acid",600,"set_2",2,"G_7","T1","Sheet1",0.043,"5","with_community","wt-b2",0.0395,0.00131425748134554,0.0035,1
"alpha-keto butyric acid",600,"set_1",14,"G_3","T1","Sheet1",0.041,"40","without_community","wt-4",0.0395,0.00131425748134554,0.0015,1
"alpha-keto butyric acid",600,"set_1",16,"G_3","T4","Sheet1",0.044,"46","without_community","wt-6",0.0395,0.00131425748134554,0.0045,4
"alpha-keto butyric acid",600,"set_2",11,"G_7","T6","Sheet1",0.061,"32","without_community","wt-2",0.0395,0.00131425748134554,0.0215,6
"alpha-keto butyric acid",600,"set_3",16,"G_11","T6","Sheet1",0.046,"48","without_community","wt-6",0.0395,0.00131425748134554,0.0065,6
"alpha-keto butyric acid",600,"set_3",11,"G_11","T5","Sheet1",0.041,"33","without_community","wt-3",0.0395,0.00131425748134554,0.0015,5
"alpha-keto butyric acid",600,"set_2",6,"G_7","T6","Sheet1",0.044,"17","with_community","wt-b5",0.0395,0.00131425748134554,0.0045,6
"alpha-keto butyric acid",600,"set_2",18,"G_7","T6","Sheet1",0.046,"anc5","ancestor","ancestor",0.0395,0.00131425748134554,0.0065,6
"alpha-keto butyric acid",600,"set_3",18,"G_11","T3","Sheet1",0.045,"anc1","ancestor","ancestor",0.0395,0.00131425748134554,0.0055,3
"alpha-keto butyric acid",600,"set_2",8,"G_7","T5","Sheet1",0.047,"23","with_community","wt-b6",0.0395,0.00131425748134554,0.0075,5
"alpha-keto butyric acid",600,"set_2",9,"G_7","T4","Sheet1",0.049,"26","without_community","wt-1",0.0395,0.00131425748134554,0.0095,4
"alpha-keto butyric acid",600,"set_1",7,"G_3","T3","Sheet1",0.112,"19","with_community","wt-b5",0.0395,0.00131425748134554,0.0725,3
"alpha-keto butyric acid",600,"set_2",1,"G_7","T2","Sheet1",0.064,"2","with_community","wt-b1",0.0395,0.00131425748134554,0.0245,2
"alpha-keto butyric acid",600,"set_2",11,"G_7","T2","Sheet1",0.068,"32","without_community","wt-2",0.0395,0.00131425748134554,0.0285,2
"alpha-keto butyric acid",600,"set_2",10,"G_7","T6","Sheet1",0.044,"29","without_community","wt-2",0.0395,0.00131425748134554,0.0045,6
"alpha-keto butyric acid",600,"set_1",8,"G_3","T2","Sheet1",0.046,"22","with_community","wt-b6",0.0395,0.00131425748134554,0.0065,2
"alpha-keto butyric acid",600,"set_2",18,"G_7","T5","Sheet1",0.045,"anc5","ancestor","ancestor",0.0395,0.00131425748134554,0.0055,5
"alpha-keto butyric acid",600,"set_1",8,"G_3","T3","Sheet1",0.046,"22","with_community","wt-b6",0.0395,0.00131425748134554,0.0065,3
"alpha-keto butyric acid",600,"set_3",2,"G_11","T2","Sheet1",0.05,"6","with_community","wt-b2",0.0395,0.00131425748134554,0.0105,2
"alpha-keto butyric acid",600,"set_3",13,"G_11","T5","Sheet1",0.047,"39","without_community","wt-4",0.0395,0.00131425748134554,0.0075,5
"alpha-keto butyric acid",600,"set_1",13,"G_3","T5","Sheet1",0.048,"37","without_community","wt-4",0.0395,0.00131425748134554,0.0085,5
"alpha-keto butyric acid",600,"set_1",11,"G_3","T4","Sheet1",0.078,"31","without_community","wt-2",0.0395,0.00131425748134554,0.0385,4
"alpha-keto butyric acid",600,"set_1",11,"G_3","T2","Sheet1",0.094,"31","without_community","wt-2",0.0395,0.00131425748134554,0.0545,2
"alpha-keto butyric acid",600,"set_3",10,"G_11","T6","Sheet1",0.045,"30","without_community","wt-2",0.0395,0.00131425748134554,0.0055,6
"alpha-keto butyric acid",600,"set_2",15,"G_7","T3","Sheet1",0.047,"44","without_community","wt-5",0.0395,0.00131425748134554,0.0075,3
"alpha-keto butyric acid",600,"set_1",18,"G_3","T1","Sheet1",0.047,"anc4","ancestor","ancestor",0.0395,0.00131425748134554,0.0075,1
"alpha-keto butyric acid",600,"set_1",5,"G_3","T5","Sheet1",0.07,"13","with_community","wt-b4",0.0395,0.00131425748134554,0.0305,5
"alpha-keto butyric acid",600,"set_1",15,"G_3","T2","Sheet1",0.045,"43","without_community","wt-5",0.0395,0.00131425748134554,0.0055,2
"alpha-keto butyric acid",600,"set_1",10,"G_3","T2","Sheet1",0.048,"28","without_community","wt-1",0.0395,0.00131425748134554,0.0085,2
"alpha-keto butyric acid",600,"set_1",10,"G_3","T6","Sheet1",0.048,"28","without_community","wt-1",0.0395,0.00131425748134554,0.0085,6
"alpha-keto butyric acid",600,"set_1",2,"G_3","T4","Sheet1",0.049,"4","with_community","wt-b1",0.0395,0.00131425748134554,0.0095,4
"alpha-keto butyric acid",600,"set_2",12,"G_7","T5","Sheet1",0.088,"35","without_community","wt-3",0.0395,0.00131425748134554,0.0485,5
"alpha-keto butyric acid",600,"set_2",4,"G_7","T1","Sheet1",0.043,"11","with_community","wt-b3",0.0395,0.00131425748134554,0.0035,1
"alpha-keto butyric acid",600,"set_2",7,"G_7","T4","Sheet1",0.115,"20","with_community","wt-b5",0.0395,0.00131425748134554,0.0755,4
"alpha-keto butyric acid",600,"set_1",6,"G_3","T4","Sheet1",0.046,"16","with_community","wt-b4",0.0395,0.00131425748134554,0.0065,4
"alpha-keto butyric acid",600,"set_1",16,"G_3","T6","Sheet1",0.046,"46","without_community","wt-6",0.0395,0.00131425748134554,0.0065,6
"alpha-keto butyric acid",600,"set_2",16,"G_7","T2","Sheet1",0.042,"47","without_community","wt-6",0.0395,0.00131425748134554,0.0025,2
"alpha-keto butyric acid",600,"set_2",2,"G_7","T5","Sheet1",0.047,"5","with_community","wt-b2",0.0395,0.00131425748134554,0.0075,5
"alpha-keto butyric acid",600,"set_3",5,"G_11","T2","Sheet1",0.045,"15","with_community","wt-b4",0.0395,0.00131425748134554,0.0055,2
"alpha-keto butyric acid",600,"set_3",4,"G_11","T5","Sheet1",0.046,"12","with_community","wt-b3",0.0395,0.00131425748134554,0.0065,5
"alpha-keto butyric acid",600,"set_1",1,"G_3","T3","Sheet1",0.102,"1","with_community","wt-b1",0.0395,0.00131425748134554,0.0625,3
"alpha-keto butyric acid",600,"set_2",10,"G_7","T3","Sheet1",0.045,"29","without_community","wt-2",0.0395,0.00131425748134554,0.0055,3
"alpha-keto butyric acid",600,"set_2",16,"G_7","T5","Sheet1",0.045,"47","without_community","wt-6",0.0395,0.00131425748134554,0.0055,5
"alpha-keto butyric acid",600,"set_1",13,"G_3","T4","Sheet1",0.047,"37","without_community","wt-4",0.0395,0.00131425748134554,0.0075,4
"alpha-keto butyric acid",600,"set_3",1,"G_11","T4","Sheet1",0.051,"3","with_community","wt-b1",0.0395,0.00131425748134554,0.0115,4
"alpha-keto butyric acid",600,"set_2",12,"G_7","T3","Sheet1",0.093,"35","without_community","wt-3",0.0395,0.00131425748134554,0.0535,3
"alpha-keto butyric acid",600,"set_3",11,"G_11","T2","Sheet1",0.04,"33","without_community","wt-3",0.0395,0.00131425748134554,5e-04,2
"alpha-keto butyric acid",600,"set_3",4,"G_11","T1","Sheet1",0.045,"12","with_community","wt-b3",0.0395,0.00131425748134554,0.0055,1
"alpha-keto butyric acid",600,"set_3",18,"G_11","T6","Sheet1",0.045,"anc1","ancestor","ancestor",0.0395,0.00131425748134554,0.0055,6
"alpha-keto butyric acid",600,"set_2",8,"G_7","T3","Sheet1",0.047,"23","with_community","wt-b6",0.0395,0.00131425748134554,0.0075,3
"alpha-keto butyric acid",600,"set_3",16,"G_11","T3","Sheet1",0.045,"48","without_community","wt-6",0.0395,0.00131425748134554,0.0055,3
"alpha-keto butyric acid",600,"set_2",13,"G_7","T3","Sheet1",0.145,"38","without_community","wt-4",0.0395,0.00131425748134554,0.1055,3
"alpha-keto butyric acid",600,"set_1",9,"G_3","T4","Sheet1",0.047,"25","without_community","wt-1",0.0395,0.00131425748134554,0.0075,4
